Municipios;Distritos;Secciones;Distribución por fuente de ingresos;Periodo;Total
40136 Muñoveros;;;Fuente de ingreso: otros ingresos;2016;2.489
40136 Muñoveros;;;Fuente de ingreso: otros ingresos;2015;1.907
40136 Muñoveros;4013601 Muñoveros distrito 01;;Renta bruta media por persona;2022;15.395
40136 Muñoveros;4013601 Muñoveros distrito 01;;Renta bruta media por persona;2021;14.947
40136 Muñoveros;4013601 Muñoveros distrito 01;;Renta bruta media por persona;2020;13.408
40136 Muñoveros;4013601 Muñoveros distrito 01;;Renta bruta media por persona;2019;13.087
40136 Muñoveros;4013601 Muñoveros distrito 01;;Renta bruta media por persona;2018;12.634
40136 Muñoveros;4013601 Muñoveros distrito 01;;Renta bruta media por persona;2017;12.019
40136 Muñoveros;4013601 Muñoveros distrito 01;;Renta bruta media por persona;2016;12.087
40136 Muñoveros;4013601 Muñoveros distrito 01;;Renta bruta media por persona;2015;10.638
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: salario;2022;6.216
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: salario;2021;4.883
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: salario;2020;5.015
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: salario;2019;5.436
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: salario;2018;4.976
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: salario;2017;4.737
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: salario;2016;4.713
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: salario;2015;4.556
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: pensiones;2022;5.229
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: pensiones;2021;5.345
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: pensiones;2020;4.347
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: pensiones;2019;3.997
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: pensiones;2018;4.081
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: pensiones;2017;3.989
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: pensiones;2016;4.216
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: pensiones;2015;3.685
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: prestaciones por desempleo;2022;373
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: prestaciones por desempleo;2021;270
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: prestaciones por desempleo;2020;520
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: prestaciones por desempleo;2019;385
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: prestaciones por desempleo;2018;250
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: prestaciones por desempleo;2017;124
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: prestaciones por desempleo;2016;103
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: prestaciones por desempleo;2015;167
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: otras prestaciones;2022;849
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: otras prestaciones;2021;678
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: otras prestaciones;2020;854
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: otras prestaciones;2019;806
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: otras prestaciones;2018;832
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: otras prestaciones;2017;742
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: otras prestaciones;2016;567
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: otras prestaciones;2015;321
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: otros ingresos;2022;2.727
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: otros ingresos;2021;3.770
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: otros ingresos;2020;2.671
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: otros ingresos;2019;2.464
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: otros ingresos;2018;2.496
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: otros ingresos;2017;2.428
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: otros ingresos;2016;2.489
40136 Muñoveros;4013601 Muñoveros distrito 01;;Fuente de ingreso: otros ingresos;2015;1.907
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Renta bruta media por persona;2022;15.395
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Renta bruta media por persona;2021;14.947
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Renta bruta media por persona;2020;13.408
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Renta bruta media por persona;2019;13.087
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Renta bruta media por persona;2018;12.634
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Renta bruta media por persona;2017;12.019
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Renta bruta media por persona;2016;12.087
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Renta bruta media por persona;2015;10.638
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: salario;2022;6.216
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: salario;2021;4.883
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: salario;2020;5.015
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: salario;2019;5.436
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: salario;2018;4.976
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: salario;2017;4.737
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: salario;2016;4.713
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: salario;2015;4.556
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: pensiones;2022;5.229
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: pensiones;2021;5.345
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: pensiones;2020;4.347
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: pensiones;2019;3.997
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: pensiones;2018;4.081
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: pensiones;2017;3.989
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: pensiones;2016;4.216
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: pensiones;2015;3.685
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: prestaciones por desempleo;2022;373
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: prestaciones por desempleo;2021;270
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: prestaciones por desempleo;2020;520
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: prestaciones por desempleo;2019;385
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: prestaciones por desempleo;2018;250
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: prestaciones por desempleo;2017;124
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: prestaciones por desempleo;2016;103
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: prestaciones por desempleo;2015;167
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: otras prestaciones;2022;849
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: otras prestaciones;2021;678
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: otras prestaciones;2020;854
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: otras prestaciones;2019;806
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: otras prestaciones;2018;832
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: otras prestaciones;2017;742
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: otras prestaciones;2016;567
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: otras prestaciones;2015;321
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: otros ingresos;2022;2.727
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: otros ingresos;2021;3.770
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: otros ingresos;2020;2.671
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: otros ingresos;2019;2.464
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: otros ingresos;2018;2.496
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: otros ingresos;2017;2.428
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: otros ingresos;2016;2.489
40136 Muñoveros;4013601 Muñoveros distrito 01;4013601001 Muñoveros sección 01001;Fuente de ingreso: otros ingresos;2015;1.907
40138 Nava de la Asunción;;;Renta bruta media por persona;2022;14.792
40138 Nava de la Asunción;;;Renta bruta media por persona;2021;14.014
40138 Nava de la Asunción;;;Renta bruta media por persona;2020;13.105
40138 Nava de la Asunción;;;Renta bruta media por persona;2019;12.674
40138 Nava de la Asunción;;;Renta bruta media por persona;2018;12.272
40138 Nava de la Asunción;;;Renta bruta media por persona;2017;11.600
40138 Nava de la Asunción;;;Renta bruta media por persona;2016;12.190
40138 Nava de la Asunción;;;Renta bruta media por persona;2015;10.703
40138 Nava de la Asunción;;;Fuente de ingreso: salario;2022;8.380
40138 Nava de la Asunción;;;Fuente de ingreso: salario;2021;7.802
40138 Nava de la Asunción;;;Fuente de ingreso: salario;2020;7.246
40138 Nava de la Asunción;;;Fuente de ingreso: salario;2019;7.101
40138 Nava de la Asunción;;;Fuente de ingreso: salario;2018;6.848
40138 Nava de la Asunción;;;Fuente de ingreso: salario;2017;6.420
40138 Nava de la Asunción;;;Fuente de ingreso: salario;2016;6.167
40138 Nava de la Asunción;;;Fuente de ingreso: salario;2015;5.682
40138 Nava de la Asunción;;;Fuente de ingreso: pensiones;2022;3.586
40138 Nava de la Asunción;;;Fuente de ingreso: pensiones;2021;3.306
40138 Nava de la Asunción;;;Fuente de ingreso: pensiones;2020;3.162
40138 Nava de la Asunción;;;Fuente de ingreso: pensiones;2019;3.058
40138 Nava de la Asunción;;;Fuente de ingreso: pensiones;2018;2.972
40138 Nava de la Asunción;;;Fuente de ingreso: pensiones;2017;2.928
40138 Nava de la Asunción;;;Fuente de ingreso: pensiones;2016;2.927
40138 Nava de la Asunción;;;Fuente de ingreso: pensiones;2015;2.815
40138 Nava de la Asunción;;;Fuente de ingreso: prestaciones por desempleo;2022;253
40138 Nava de la Asunción;;;Fuente de ingreso: prestaciones por desempleo;2021;350
40138 Nava de la Asunción;;;Fuente de ingreso: prestaciones por desempleo;2020;498
40138 Nava de la Asunción;;;Fuente de ingreso: prestaciones por desempleo;2019;209
40138 Nava de la Asunción;;;Fuente de ingreso: prestaciones por desempleo;2018;202
40138 Nava de la Asunción;;;Fuente de ingreso: prestaciones por desempleo;2017;220
40138 Nava de la Asunción;;;Fuente de ingreso: prestaciones por desempleo;2016;234
40138 Nava de la Asunción;;;Fuente de ingreso: prestaciones por desempleo;2015;248
40138 Nava de la Asunción;;;Fuente de ingreso: otras prestaciones;2022;468
40138 Nava de la Asunción;;;Fuente de ingreso: otras prestaciones;2021;500
40138 Nava de la Asunción;;;Fuente de ingreso: otras prestaciones;2020;436
40138 Nava de la Asunción;;;Fuente de ingreso: otras prestaciones;2019;402
40138 Nava de la Asunción;;;Fuente de ingreso: otras prestaciones;2018;418
40138 Nava de la Asunción;;;Fuente de ingreso: otras prestaciones;2017;351
40138 Nava de la Asunción;;;Fuente de ingreso: otras prestaciones;2016;288
40138 Nava de la Asunción;;;Fuente de ingreso: otras prestaciones;2015;279
40138 Nava de la Asunción;;;Fuente de ingreso: otros ingresos;2022;2.105
40138 Nava de la Asunción;;;Fuente de ingreso: otros ingresos;2021;2.056
40138 Nava de la Asunción;;;Fuente de ingreso: otros ingresos;2020;1.763
40138 Nava de la Asunción;;;Fuente de ingreso: otros ingresos;2019;1.902
40138 Nava de la Asunción;;;Fuente de ingreso: otros ingresos;2018;1.832
40138 Nava de la Asunción;;;Fuente de ingreso: otros ingresos;2017;1.682
40138 Nava de la Asunción;;;Fuente de ingreso: otros ingresos;2016;2.575
40138 Nava de la Asunción;;;Fuente de ingreso: otros ingresos;2015;1.679
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Renta bruta media por persona;2022;14.792
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Renta bruta media por persona;2021;14.014
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Renta bruta media por persona;2020;13.105
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Renta bruta media por persona;2019;12.674
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Renta bruta media por persona;2018;12.272
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Renta bruta media por persona;2017;11.600
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Renta bruta media por persona;2016;12.190
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Renta bruta media por persona;2015;10.703
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: salario;2022;8.380
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: salario;2021;7.802
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: salario;2020;7.246
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: salario;2019;7.101
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: salario;2018;6.848
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: salario;2017;6.420
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: salario;2016;6.167
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: salario;2015;5.682
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: pensiones;2022;3.586
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: pensiones;2021;3.306
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: pensiones;2020;3.162
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: pensiones;2019;3.058
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: pensiones;2018;2.972
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: pensiones;2017;2.928
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: pensiones;2016;2.927
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: pensiones;2015;2.815
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: prestaciones por desempleo;2022;253
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: prestaciones por desempleo;2021;350
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: prestaciones por desempleo;2020;498
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: prestaciones por desempleo;2019;209
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: prestaciones por desempleo;2018;202
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: prestaciones por desempleo;2017;220
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: prestaciones por desempleo;2016;234
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: prestaciones por desempleo;2015;248
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: otras prestaciones;2022;468
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: otras prestaciones;2021;500
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: otras prestaciones;2020;436
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: otras prestaciones;2019;402
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: otras prestaciones;2018;418
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: otras prestaciones;2017;351
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: otras prestaciones;2016;288
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: otras prestaciones;2015;279
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: otros ingresos;2022;2.105
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: otros ingresos;2021;2.056
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: otros ingresos;2020;1.763
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: otros ingresos;2019;1.902
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: otros ingresos;2018;1.832
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: otros ingresos;2017;1.682
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: otros ingresos;2016;2.575
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;;Fuente de ingreso: otros ingresos;2015;1.679
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Renta bruta media por persona;2022;14.121
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Renta bruta media por persona;2021;13.228
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Renta bruta media por persona;2020;12.099
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Renta bruta media por persona;2019;11.820
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Renta bruta media por persona;2018;11.452
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Renta bruta media por persona;2017;10.858
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Renta bruta media por persona;2016;12.638
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Renta bruta media por persona;2015;10.007
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: salario;2022;7.602
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: salario;2021;6.892
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: salario;2020;6.048
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: salario;2019;5.830
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: salario;2018;5.590
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: salario;2017;5.141
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: salario;2016;4.963
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: salario;2015;4.638
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: pensiones;2022;4.110
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: pensiones;2021;3.715
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: pensiones;2020;3.592
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: pensiones;2019;3.524
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: pensiones;2018;3.516
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: pensiones;2017;3.488
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: pensiones;2016;3.486
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: pensiones;2015;3.182
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: prestaciones por desempleo;2022;232
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: prestaciones por desempleo;2021;332
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: prestaciones por desempleo;2020;465
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: prestaciones por desempleo;2019;211
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: prestaciones por desempleo;2018;211
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: prestaciones por desempleo;2017;179
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: prestaciones por desempleo;2016;248
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: prestaciones por desempleo;2015;263
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: otras prestaciones;2022;511
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: otras prestaciones;2021;506
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: otras prestaciones;2020;480
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: otras prestaciones;2019;420
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: otras prestaciones;2018;423
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: otras prestaciones;2017;399
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: otras prestaciones;2016;318
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: otras prestaciones;2015;305
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: otros ingresos;2022;1.667
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: otros ingresos;2021;1.782
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: otros ingresos;2020;1.514
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: otros ingresos;2019;1.835
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: otros ingresos;2018;1.712
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: otros ingresos;2017;1.651
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: otros ingresos;2016;3.623
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801001 Nava de la Asunción sección 01001;Fuente de ingreso: otros ingresos;2015;1.619
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801002 Nava de la Asunción sección 01002;Renta bruta media por persona;2022;15.206
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801002 Nava de la Asunción sección 01002;Renta bruta media por persona;2021;14.531
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801002 Nava de la Asunción sección 01002;Renta bruta media por persona;2020;13.769
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801002 Nava de la Asunción sección 01002;Renta bruta media por persona;2019;13.222
40138 Nava de la Asunción;4013801 Nava de la Asunción distrito 01;4013801002 Nava de la Asunción sección 01002;Renta bruta media por persona;2018;12.809
