Municipios;Distritos;Secciones;Distribución por fuente de ingresos;Periodo;Total
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: salario;2019;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: salario;2018;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: salario;2017;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: salario;2016;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: salario;2015;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: pensiones;2022;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: pensiones;2021;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: pensiones;2020;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: pensiones;2019;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: pensiones;2018;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: pensiones;2017;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: pensiones;2016;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: pensiones;2015;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: prestaciones por desempleo;2022;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: prestaciones por desempleo;2021;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: prestaciones por desempleo;2020;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: prestaciones por desempleo;2019;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: prestaciones por desempleo;2018;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: prestaciones por desempleo;2017;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: prestaciones por desempleo;2016;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: prestaciones por desempleo;2015;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: otras prestaciones;2022;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: otras prestaciones;2021;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: otras prestaciones;2020;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: otras prestaciones;2019;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: otras prestaciones;2018;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: otras prestaciones;2017;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: otras prestaciones;2016;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: otras prestaciones;2015;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: otros ingresos;2022;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: otros ingresos;2021;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: otros ingresos;2020;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: otros ingresos;2019;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: otros ingresos;2018;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: otros ingresos;2017;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: otros ingresos;2016;.
42106 Losilla, La;4210601 Losilla, La distrito 01;4210601001 Losilla, La sección 01001;Fuente de ingreso: otros ingresos;2015;.
42107 Magaña;;;Renta bruta media por persona;2022;20.778,0
42107 Magaña;;;Renta bruta media por persona;2021;19.328,0
42107 Magaña;;;Renta bruta media por persona;2020;17.453,0
42107 Magaña;;;Renta bruta media por persona;2019;.
42107 Magaña;;;Renta bruta media por persona;2018;.
42107 Magaña;;;Renta bruta media por persona;2017;.
42107 Magaña;;;Renta bruta media por persona;2016;.
42107 Magaña;;;Renta bruta media por persona;2015;.
42107 Magaña;;;Fuente de ingreso: salario;2022;.
42107 Magaña;;;Fuente de ingreso: salario;2021;.
42107 Magaña;;;Fuente de ingreso: salario;2020;.
42107 Magaña;;;Fuente de ingreso: salario;2019;.
42107 Magaña;;;Fuente de ingreso: salario;2018;.
42107 Magaña;;;Fuente de ingreso: salario;2017;.
42107 Magaña;;;Fuente de ingreso: salario;2016;.
42107 Magaña;;;Fuente de ingreso: salario;2015;.
42107 Magaña;;;Fuente de ingreso: pensiones;2022;.
42107 Magaña;;;Fuente de ingreso: pensiones;2021;.
42107 Magaña;;;Fuente de ingreso: pensiones;2020;.
42107 Magaña;;;Fuente de ingreso: pensiones;2019;.
42107 Magaña;;;Fuente de ingreso: pensiones;2018;.
42107 Magaña;;;Fuente de ingreso: pensiones;2017;.
42107 Magaña;;;Fuente de ingreso: pensiones;2016;.
42107 Magaña;;;Fuente de ingreso: pensiones;2015;.
42107 Magaña;;;Fuente de ingreso: prestaciones por desempleo;2022;.
42107 Magaña;;;Fuente de ingreso: prestaciones por desempleo;2021;.
42107 Magaña;;;Fuente de ingreso: prestaciones por desempleo;2020;.
42107 Magaña;;;Fuente de ingreso: prestaciones por desempleo;2019;.
42107 Magaña;;;Fuente de ingreso: prestaciones por desempleo;2018;.
42107 Magaña;;;Fuente de ingreso: prestaciones por desempleo;2017;.
42107 Magaña;;;Fuente de ingreso: prestaciones por desempleo;2016;.
42107 Magaña;;;Fuente de ingreso: prestaciones por desempleo;2015;.
42107 Magaña;;;Fuente de ingreso: otras prestaciones;2022;.
42107 Magaña;;;Fuente de ingreso: otras prestaciones;2021;.
42107 Magaña;;;Fuente de ingreso: otras prestaciones;2020;.
42107 Magaña;;;Fuente de ingreso: otras prestaciones;2019;.
42107 Magaña;;;Fuente de ingreso: otras prestaciones;2018;.
42107 Magaña;;;Fuente de ingreso: otras prestaciones;2017;.
42107 Magaña;;;Fuente de ingreso: otras prestaciones;2016;.
42107 Magaña;;;Fuente de ingreso: otras prestaciones;2015;.
42107 Magaña;;;Fuente de ingreso: otros ingresos;2022;.
42107 Magaña;;;Fuente de ingreso: otros ingresos;2021;.
42107 Magaña;;;Fuente de ingreso: otros ingresos;2020;.
42107 Magaña;;;Fuente de ingreso: otros ingresos;2019;.
42107 Magaña;;;Fuente de ingreso: otros ingresos;2018;.
42107 Magaña;;;Fuente de ingreso: otros ingresos;2017;.
42107 Magaña;;;Fuente de ingreso: otros ingresos;2016;.
42107 Magaña;;;Fuente de ingreso: otros ingresos;2015;.
42107 Magaña;4210701 Magaña distrito 01;;Renta bruta media por persona;2022;20.778,0
42107 Magaña;4210701 Magaña distrito 01;;Renta bruta media por persona;2021;19.328,0
42107 Magaña;4210701 Magaña distrito 01;;Renta bruta media por persona;2020;17.453,0
42107 Magaña;4210701 Magaña distrito 01;;Renta bruta media por persona;2019;.
42107 Magaña;4210701 Magaña distrito 01;;Renta bruta media por persona;2018;.
42107 Magaña;4210701 Magaña distrito 01;;Renta bruta media por persona;2017;.
42107 Magaña;4210701 Magaña distrito 01;;Renta bruta media por persona;2016;.
42107 Magaña;4210701 Magaña distrito 01;;Renta bruta media por persona;2015;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: salario;2022;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: salario;2021;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: salario;2020;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: salario;2019;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: salario;2018;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: salario;2017;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: salario;2016;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: salario;2015;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: pensiones;2022;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: pensiones;2021;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: pensiones;2020;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: pensiones;2019;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: pensiones;2018;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: pensiones;2017;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: pensiones;2016;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: pensiones;2015;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: prestaciones por desempleo;2022;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: prestaciones por desempleo;2021;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: prestaciones por desempleo;2020;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: prestaciones por desempleo;2019;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: prestaciones por desempleo;2018;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: prestaciones por desempleo;2017;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: prestaciones por desempleo;2016;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: prestaciones por desempleo;2015;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: otras prestaciones;2022;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: otras prestaciones;2021;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: otras prestaciones;2020;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: otras prestaciones;2019;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: otras prestaciones;2018;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: otras prestaciones;2017;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: otras prestaciones;2016;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: otras prestaciones;2015;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: otros ingresos;2022;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: otros ingresos;2021;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: otros ingresos;2020;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: otros ingresos;2019;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: otros ingresos;2018;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: otros ingresos;2017;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: otros ingresos;2016;.
42107 Magaña;4210701 Magaña distrito 01;;Fuente de ingreso: otros ingresos;2015;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Renta bruta media por persona;2022;20.778,0
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Renta bruta media por persona;2021;19.328,0
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Renta bruta media por persona;2020;17.453,0
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Renta bruta media por persona;2019;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Renta bruta media por persona;2018;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Renta bruta media por persona;2017;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Renta bruta media por persona;2016;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Renta bruta media por persona;2015;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: salario;2022;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: salario;2021;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: salario;2020;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: salario;2019;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: salario;2018;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: salario;2017;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: salario;2016;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: salario;2015;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: pensiones;2022;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: pensiones;2021;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: pensiones;2020;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: pensiones;2019;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: pensiones;2018;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: pensiones;2017;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: pensiones;2016;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: pensiones;2015;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: prestaciones por desempleo;2022;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: prestaciones por desempleo;2021;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: prestaciones por desempleo;2020;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: prestaciones por desempleo;2019;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: prestaciones por desempleo;2018;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: prestaciones por desempleo;2017;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: prestaciones por desempleo;2016;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: prestaciones por desempleo;2015;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: otras prestaciones;2022;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: otras prestaciones;2021;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: otras prestaciones;2020;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: otras prestaciones;2019;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: otras prestaciones;2018;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: otras prestaciones;2017;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: otras prestaciones;2016;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: otras prestaciones;2015;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: otros ingresos;2022;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: otros ingresos;2021;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: otros ingresos;2020;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: otros ingresos;2019;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: otros ingresos;2018;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: otros ingresos;2017;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: otros ingresos;2016;.
42107 Magaña;4210701 Magaña distrito 01;4210701001 Magaña sección 01001;Fuente de ingreso: otros ingresos;2015;.
42108 Maján;;;Renta bruta media por persona;2022;20.722,0
42108 Maján;;;Renta bruta media por persona;2021;19.328,0
42108 Maján;;;Renta bruta media por persona;2020;17.453,0
42108 Maján;;;Renta bruta media por persona;2019;.
42108 Maján;;;Renta bruta media por persona;2018;.
42108 Maján;;;Renta bruta media por persona;2017;.
42108 Maján;;;Renta bruta media por persona;2016;.
42108 Maján;;;Renta bruta media por persona;2015;.
42108 Maján;;;Fuente de ingreso: salario;2022;.
42108 Maján;;;Fuente de ingreso: salario;2021;.
42108 Maján;;;Fuente de ingreso: salario;2020;.
42108 Maján;;;Fuente de ingreso: salario;2019;.
42108 Maján;;;Fuente de ingreso: salario;2018;.
42108 Maján;;;Fuente de ingreso: salario;2017;.
42108 Maján;;;Fuente de ingreso: salario;2016;.
42108 Maján;;;Fuente de ingreso: salario;2015;.
42108 Maján;;;Fuente de ingreso: pensiones;2022;.
42108 Maján;;;Fuente de ingreso: pensiones;2021;.
42108 Maján;;;Fuente de ingreso: pensiones;2020;.
42108 Maján;;;Fuente de ingreso: pensiones;2019;.
42108 Maján;;;Fuente de ingreso: pensiones;2018;.
42108 Maján;;;Fuente de ingreso: pensiones;2017;.
42108 Maján;;;Fuente de ingreso: pensiones;2016;.
42108 Maján;;;Fuente de ingreso: pensiones;2015;.
42108 Maján;;;Fuente de ingreso: prestaciones por desempleo;2022;.
42108 Maján;;;Fuente de ingreso: prestaciones por desempleo;2021;.
42108 Maján;;;Fuente de ingreso: prestaciones por desempleo;2020;.
42108 Maján;;;Fuente de ingreso: prestaciones por desempleo;2019;.
42108 Maján;;;Fuente de ingreso: prestaciones por desempleo;2018;.
42108 Maján;;;Fuente de ingreso: prestaciones por desempleo;2017;.
42108 Maján;;;Fuente de ingreso: prestaciones por desempleo;2016;.
42108 Maján;;;Fuente de ingreso: prestaciones por desempleo;2015;.
42108 Maján;;;Fuente de ingreso: otras prestaciones;2022;.
42108 Maján;;;Fuente de ingreso: otras prestaciones;2021;.
42108 Maján;;;Fuente de ingreso: otras prestaciones;2020;.
42108 Maján;;;Fuente de ingreso: otras prestaciones;2019;.
42108 Maján;;;Fuente de ingreso: otras prestaciones;2018;.
42108 Maján;;;Fuente de ingreso: otras prestaciones;2017;.
42108 Maján;;;Fuente de ingreso: otras prestaciones;2016;.
42108 Maján;;;Fuente de ingreso: otras prestaciones;2015;.
42108 Maján;;;Fuente de ingreso: otros ingresos;2022;.
42108 Maján;;;Fuente de ingreso: otros ingresos;2021;.
42108 Maján;;;Fuente de ingreso: otros ingresos;2020;.
42108 Maján;;;Fuente de ingreso: otros ingresos;2019;.
42108 Maján;;;Fuente de ingreso: otros ingresos;2018;.
42108 Maján;;;Fuente de ingreso: otros ingresos;2017;.
42108 Maján;;;Fuente de ingreso: otros ingresos;2016;.
42108 Maján;;;Fuente de ingreso: otros ingresos;2015;.
42108 Maján;4210801 Maján distrito 01;;Renta bruta media por persona;2022;20.722,0
42108 Maján;4210801 Maján distrito 01;;Renta bruta media por persona;2021;19.328,0
42108 Maján;4210801 Maján distrito 01;;Renta bruta media por persona;2020;17.453,0
42108 Maján;4210801 Maján distrito 01;;Renta bruta media por persona;2019;.
42108 Maján;4210801 Maján distrito 01;;Renta bruta media por persona;2018;.
42108 Maján;4210801 Maján distrito 01;;Renta bruta media por persona;2017;.
42108 Maján;4210801 Maján distrito 01;;Renta bruta media por persona;2016;.
42108 Maján;4210801 Maján distrito 01;;Renta bruta media por persona;2015;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: salario;2022;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: salario;2021;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: salario;2020;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: salario;2019;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: salario;2018;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: salario;2017;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: salario;2016;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: salario;2015;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: pensiones;2022;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: pensiones;2021;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: pensiones;2020;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: pensiones;2019;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: pensiones;2018;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: pensiones;2017;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: pensiones;2016;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: pensiones;2015;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: prestaciones por desempleo;2022;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: prestaciones por desempleo;2021;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: prestaciones por desempleo;2020;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: prestaciones por desempleo;2019;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: prestaciones por desempleo;2018;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: prestaciones por desempleo;2017;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: prestaciones por desempleo;2016;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: prestaciones por desempleo;2015;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: otras prestaciones;2022;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: otras prestaciones;2021;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: otras prestaciones;2020;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: otras prestaciones;2019;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: otras prestaciones;2018;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: otras prestaciones;2017;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: otras prestaciones;2016;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: otras prestaciones;2015;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: otros ingresos;2022;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: otros ingresos;2021;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: otros ingresos;2020;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: otros ingresos;2019;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: otros ingresos;2018;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: otros ingresos;2017;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: otros ingresos;2016;.
42108 Maján;4210801 Maján distrito 01;;Fuente de ingreso: otros ingresos;2015;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Renta bruta media por persona;2022;20.722,0
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Renta bruta media por persona;2021;19.328,0
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Renta bruta media por persona;2020;17.453,0
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Renta bruta media por persona;2019;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Renta bruta media por persona;2018;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Renta bruta media por persona;2017;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Renta bruta media por persona;2016;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Renta bruta media por persona;2015;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Fuente de ingreso: salario;2022;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Fuente de ingreso: salario;2021;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Fuente de ingreso: salario;2020;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Fuente de ingreso: salario;2019;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Fuente de ingreso: salario;2018;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Fuente de ingreso: salario;2017;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Fuente de ingreso: salario;2016;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Fuente de ingreso: salario;2015;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Fuente de ingreso: pensiones;2022;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Fuente de ingreso: pensiones;2021;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Fuente de ingreso: pensiones;2020;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Fuente de ingreso: pensiones;2019;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Fuente de ingreso: pensiones;2018;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Fuente de ingreso: pensiones;2017;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Fuente de ingreso: pensiones;2016;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Fuente de ingreso: pensiones;2015;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Fuente de ingreso: prestaciones por desempleo;2022;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Fuente de ingreso: prestaciones por desempleo;2021;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Fuente de ingreso: prestaciones por desempleo;2020;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Fuente de ingreso: prestaciones por desempleo;2019;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Fuente de ingreso: prestaciones por desempleo;2018;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Fuente de ingreso: prestaciones por desempleo;2017;.
42108 Maján;4210801 Maján distrito 01;4210801001 Maján sección 01001;Fuente de ingreso: prestaciones por desempleo;2016;.
