Municipios;Distritos;Secciones;Distribución por fuente de ingresos;Periodo;Total
34129 Pino del Río;;;Fuente de ingreso: prestaciones por desempleo;2021;237
34129 Pino del Río;;;Fuente de ingreso: prestaciones por desempleo;2020;549
34129 Pino del Río;;;Fuente de ingreso: prestaciones por desempleo;2019;89
34129 Pino del Río;;;Fuente de ingreso: prestaciones por desempleo;2018;125
34129 Pino del Río;;;Fuente de ingreso: prestaciones por desempleo;2017;138
34129 Pino del Río;;;Fuente de ingreso: prestaciones por desempleo;2016;127
34129 Pino del Río;;;Fuente de ingreso: prestaciones por desempleo;2015;222
34129 Pino del Río;;;Fuente de ingreso: otras prestaciones;2022;1.048
34129 Pino del Río;;;Fuente de ingreso: otras prestaciones;2021;910
34129 Pino del Río;;;Fuente de ingreso: otras prestaciones;2020;804
34129 Pino del Río;;;Fuente de ingreso: otras prestaciones;2019;715
34129 Pino del Río;;;Fuente de ingreso: otras prestaciones;2018;655
34129 Pino del Río;;;Fuente de ingreso: otras prestaciones;2017;657
34129 Pino del Río;;;Fuente de ingreso: otras prestaciones;2016;649
34129 Pino del Río;;;Fuente de ingreso: otras prestaciones;2015;745
34129 Pino del Río;;;Fuente de ingreso: otros ingresos;2022;2.552
34129 Pino del Río;;;Fuente de ingreso: otros ingresos;2021;2.573
34129 Pino del Río;;;Fuente de ingreso: otros ingresos;2020;2.137
34129 Pino del Río;;;Fuente de ingreso: otros ingresos;2019;2.442
34129 Pino del Río;;;Fuente de ingreso: otros ingresos;2018;2.276
34129 Pino del Río;;;Fuente de ingreso: otros ingresos;2017;1.993
34129 Pino del Río;;;Fuente de ingreso: otros ingresos;2016;1.706
34129 Pino del Río;;;Fuente de ingreso: otros ingresos;2015;2.238
34129 Pino del Río;3412901 Pino del Río distrito 01;;Renta bruta media por persona;2022;17.341
34129 Pino del Río;3412901 Pino del Río distrito 01;;Renta bruta media por persona;2021;15.650
34129 Pino del Río;3412901 Pino del Río distrito 01;;Renta bruta media por persona;2020;14.553
34129 Pino del Río;3412901 Pino del Río distrito 01;;Renta bruta media por persona;2019;14.431
34129 Pino del Río;3412901 Pino del Río distrito 01;;Renta bruta media por persona;2018;13.237
34129 Pino del Río;3412901 Pino del Río distrito 01;;Renta bruta media por persona;2017;11.822
34129 Pino del Río;3412901 Pino del Río distrito 01;;Renta bruta media por persona;2016;11.173
34129 Pino del Río;3412901 Pino del Río distrito 01;;Renta bruta media por persona;2015;11.478
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: salario;2022;7.671
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: salario;2021;6.290
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: salario;2020;5.495
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: salario;2019;5.646
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: salario;2018;4.955
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: salario;2017;4.331
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: salario;2016;4.182
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: salario;2015;3.893
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: pensiones;2022;5.903
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: pensiones;2021;5.640
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: pensiones;2020;5.570
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: pensiones;2019;5.540
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: pensiones;2018;5.226
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: pensiones;2017;4.702
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: pensiones;2016;4.510
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: pensiones;2015;4.380
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: prestaciones por desempleo;2022;167
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: prestaciones por desempleo;2021;237
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: prestaciones por desempleo;2020;549
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: prestaciones por desempleo;2019;89
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: prestaciones por desempleo;2018;125
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: prestaciones por desempleo;2017;138
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: prestaciones por desempleo;2016;127
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: prestaciones por desempleo;2015;222
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: otras prestaciones;2022;1.048
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: otras prestaciones;2021;910
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: otras prestaciones;2020;804
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: otras prestaciones;2019;715
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: otras prestaciones;2018;655
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: otras prestaciones;2017;657
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: otras prestaciones;2016;649
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: otras prestaciones;2015;745
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: otros ingresos;2022;2.552
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: otros ingresos;2021;2.573
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: otros ingresos;2020;2.137
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: otros ingresos;2019;2.442
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: otros ingresos;2018;2.276
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: otros ingresos;2017;1.993
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: otros ingresos;2016;1.706
34129 Pino del Río;3412901 Pino del Río distrito 01;;Fuente de ingreso: otros ingresos;2015;2.238
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Renta bruta media por persona;2022;17.341
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Renta bruta media por persona;2021;15.650
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Renta bruta media por persona;2020;14.553
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Renta bruta media por persona;2019;14.431
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Renta bruta media por persona;2018;13.237
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Renta bruta media por persona;2017;11.822
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Renta bruta media por persona;2016;11.173
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Renta bruta media por persona;2015;11.478
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: salario;2022;7.671
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: salario;2021;6.290
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: salario;2020;5.495
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: salario;2019;5.646
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: salario;2018;4.955
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: salario;2017;4.331
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: salario;2016;4.182
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: salario;2015;3.893
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: pensiones;2022;5.903
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: pensiones;2021;5.640
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: pensiones;2020;5.570
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: pensiones;2019;5.540
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: pensiones;2018;5.226
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: pensiones;2017;4.702
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: pensiones;2016;4.510
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: pensiones;2015;4.380
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: prestaciones por desempleo;2022;167
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: prestaciones por desempleo;2021;237
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: prestaciones por desempleo;2020;549
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: prestaciones por desempleo;2019;89
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: prestaciones por desempleo;2018;125
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: prestaciones por desempleo;2017;138
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: prestaciones por desempleo;2016;127
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: prestaciones por desempleo;2015;222
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: otras prestaciones;2022;1.048
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: otras prestaciones;2021;910
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: otras prestaciones;2020;804
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: otras prestaciones;2019;715
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: otras prestaciones;2018;655
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: otras prestaciones;2017;657
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: otras prestaciones;2016;649
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: otras prestaciones;2015;745
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: otros ingresos;2022;2.552
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: otros ingresos;2021;2.573
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: otros ingresos;2020;2.137
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: otros ingresos;2019;2.442
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: otros ingresos;2018;2.276
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: otros ingresos;2017;1.993
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: otros ingresos;2016;1.706
34129 Pino del Río;3412901 Pino del Río distrito 01;3412901001 Pino del Río sección 01001;Fuente de ingreso: otros ingresos;2015;2.238
34130 Piña de Campos;;;Renta bruta media por persona;2022;18.100
34130 Piña de Campos;;;Renta bruta media por persona;2021;16.319
34130 Piña de Campos;;;Renta bruta media por persona;2020;15.908
34130 Piña de Campos;;;Renta bruta media por persona;2019;14.671
34130 Piña de Campos;;;Renta bruta media por persona;2018;13.874
34130 Piña de Campos;;;Renta bruta media por persona;2017;12.562
34130 Piña de Campos;;;Renta bruta media por persona;2016;12.388
34130 Piña de Campos;;;Renta bruta media por persona;2015;11.556
34130 Piña de Campos;;;Fuente de ingreso: salario;2022;8.748
34130 Piña de Campos;;;Fuente de ingreso: salario;2021;7.921
34130 Piña de Campos;;;Fuente de ingreso: salario;2020;7.871
34130 Piña de Campos;;;Fuente de ingreso: salario;2019;7.458
34130 Piña de Campos;;;Fuente de ingreso: salario;2018;6.947
34130 Piña de Campos;;;Fuente de ingreso: salario;2017;6.696
34130 Piña de Campos;;;Fuente de ingreso: salario;2016;6.325
34130 Piña de Campos;;;Fuente de ingreso: salario;2015;5.557
34130 Piña de Campos;;;Fuente de ingreso: pensiones;2022;4.273
34130 Piña de Campos;;;Fuente de ingreso: pensiones;2021;4.114
34130 Piña de Campos;;;Fuente de ingreso: pensiones;2020;4.077
34130 Piña de Campos;;;Fuente de ingreso: pensiones;2019;3.824
34130 Piña de Campos;;;Fuente de ingreso: pensiones;2018;3.397
34130 Piña de Campos;;;Fuente de ingreso: pensiones;2017;3.407
34130 Piña de Campos;;;Fuente de ingreso: pensiones;2016;3.166
34130 Piña de Campos;;;Fuente de ingreso: pensiones;2015;3.201
34130 Piña de Campos;;;Fuente de ingreso: prestaciones por desempleo;2022;258
34130 Piña de Campos;;;Fuente de ingreso: prestaciones por desempleo;2021;232
34130 Piña de Campos;;;Fuente de ingreso: prestaciones por desempleo;2020;410
34130 Piña de Campos;;;Fuente de ingreso: prestaciones por desempleo;2019;263
34130 Piña de Campos;;;Fuente de ingreso: prestaciones por desempleo;2018;197
34130 Piña de Campos;;;Fuente de ingreso: prestaciones por desempleo;2017;191
34130 Piña de Campos;;;Fuente de ingreso: prestaciones por desempleo;2016;186
34130 Piña de Campos;;;Fuente de ingreso: prestaciones por desempleo;2015;154
34130 Piña de Campos;;;Fuente de ingreso: otras prestaciones;2022;669
34130 Piña de Campos;;;Fuente de ingreso: otras prestaciones;2021;624
34130 Piña de Campos;;;Fuente de ingreso: otras prestaciones;2020;556
34130 Piña de Campos;;;Fuente de ingreso: otras prestaciones;2019;533
34130 Piña de Campos;;;Fuente de ingreso: otras prestaciones;2018;516
34130 Piña de Campos;;;Fuente de ingreso: otras prestaciones;2017;556
34130 Piña de Campos;;;Fuente de ingreso: otras prestaciones;2016;361
34130 Piña de Campos;;;Fuente de ingreso: otras prestaciones;2015;355
34130 Piña de Campos;;;Fuente de ingreso: otros ingresos;2022;4.152
34130 Piña de Campos;;;Fuente de ingreso: otros ingresos;2021;3.428
34130 Piña de Campos;;;Fuente de ingreso: otros ingresos;2020;2.995
34130 Piña de Campos;;;Fuente de ingreso: otros ingresos;2019;2.593
34130 Piña de Campos;;;Fuente de ingreso: otros ingresos;2018;2.817
34130 Piña de Campos;;;Fuente de ingreso: otros ingresos;2017;1.712
34130 Piña de Campos;;;Fuente de ingreso: otros ingresos;2016;2.350
34130 Piña de Campos;;;Fuente de ingreso: otros ingresos;2015;2.289
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Renta bruta media por persona;2022;18.100
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Renta bruta media por persona;2021;16.319
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Renta bruta media por persona;2020;15.908
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Renta bruta media por persona;2019;14.671
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Renta bruta media por persona;2018;13.874
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Renta bruta media por persona;2017;12.562
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Renta bruta media por persona;2016;12.388
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Renta bruta media por persona;2015;11.556
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: salario;2022;8.748
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: salario;2021;7.921
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: salario;2020;7.871
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: salario;2019;7.458
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: salario;2018;6.947
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: salario;2017;6.696
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: salario;2016;6.325
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: salario;2015;5.557
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: pensiones;2022;4.273
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: pensiones;2021;4.114
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: pensiones;2020;4.077
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: pensiones;2019;3.824
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: pensiones;2018;3.397
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: pensiones;2017;3.407
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: pensiones;2016;3.166
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: pensiones;2015;3.201
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: prestaciones por desempleo;2022;258
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: prestaciones por desempleo;2021;232
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: prestaciones por desempleo;2020;410
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: prestaciones por desempleo;2019;263
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: prestaciones por desempleo;2018;197
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: prestaciones por desempleo;2017;191
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: prestaciones por desempleo;2016;186
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: prestaciones por desempleo;2015;154
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: otras prestaciones;2022;669
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: otras prestaciones;2021;624
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: otras prestaciones;2020;556
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: otras prestaciones;2019;533
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: otras prestaciones;2018;516
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: otras prestaciones;2017;556
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: otras prestaciones;2016;361
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: otras prestaciones;2015;355
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: otros ingresos;2022;4.152
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: otros ingresos;2021;3.428
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: otros ingresos;2020;2.995
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: otros ingresos;2019;2.593
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: otros ingresos;2018;2.817
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: otros ingresos;2017;1.712
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: otros ingresos;2016;2.350
34130 Piña de Campos;3413001 Piña de Campos distrito 01;;Fuente de ingreso: otros ingresos;2015;2.289
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Renta bruta media por persona;2022;18.100
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Renta bruta media por persona;2021;16.319
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Renta bruta media por persona;2020;15.908
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Renta bruta media por persona;2019;14.671
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Renta bruta media por persona;2018;13.874
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Renta bruta media por persona;2017;12.562
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Renta bruta media por persona;2016;12.388
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Renta bruta media por persona;2015;11.556
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: salario;2022;8.748
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: salario;2021;7.921
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: salario;2020;7.871
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: salario;2019;7.458
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: salario;2018;6.947
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: salario;2017;6.696
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: salario;2016;6.325
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: salario;2015;5.557
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: pensiones;2022;4.273
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: pensiones;2021;4.114
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: pensiones;2020;4.077
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: pensiones;2019;3.824
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: pensiones;2018;3.397
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: pensiones;2017;3.407
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: pensiones;2016;3.166
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: pensiones;2015;3.201
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: prestaciones por desempleo;2022;258
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: prestaciones por desempleo;2021;232
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: prestaciones por desempleo;2020;410
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: prestaciones por desempleo;2019;263
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: prestaciones por desempleo;2018;197
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: prestaciones por desempleo;2017;191
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: prestaciones por desempleo;2016;186
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: prestaciones por desempleo;2015;154
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: otras prestaciones;2022;669
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: otras prestaciones;2021;624
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: otras prestaciones;2020;556
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: otras prestaciones;2019;533
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: otras prestaciones;2018;516
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: otras prestaciones;2017;556
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: otras prestaciones;2016;361
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: otras prestaciones;2015;355
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: otros ingresos;2022;4.152
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: otros ingresos;2021;3.428
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: otros ingresos;2020;2.995
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: otros ingresos;2019;2.593
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: otros ingresos;2018;2.817
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: otros ingresos;2017;1.712
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: otros ingresos;2016;2.350
34130 Piña de Campos;3413001 Piña de Campos distrito 01;3413001001 Piña de Campos sección 01001;Fuente de ingreso: otros ingresos;2015;2.289
34131 Población de Arroyo;;;Renta bruta media por persona;2022;18.382
34131 Población de Arroyo;;;Renta bruta media por persona;2021;17.695
34131 Población de Arroyo;;;Renta bruta media por persona;2020;16.460
34131 Población de Arroyo;;;Renta bruta media por persona;2019;.
34131 Población de Arroyo;;;Renta bruta media por persona;2018;.
34131 Población de Arroyo;;;Renta bruta media por persona;2017;.
34131 Población de Arroyo;;;Renta bruta media por persona;2016;.
